Date,Holidays_Count,PM2.5,PM10,NO2,SO2,CO,O3,AQI,City,Year,Month,Day,DayOfWeek,DayOfYear,Week,Quarter,Month_sin,Month_cos,Day_sin,Day_cos,PM2.5_rolling_mean_3,PM2.5_rolling_std_3,PM2.5_rolling_min_3,PM2.5_rolling_max_3,PM2.5_rolling_mean_7,PM2.5_rolling_std_7,PM2.5_rolling_min_7,PM2.5_rolling_max_7,PM10_rolling_mean_3,PM10_rolling_std_3,PM10_rolling_min_3,PM10_rolling_max_3,PM10_rolling_mean_7,PM10_rolling_std_7,PM10_rolling_min_7,PM10_rolling_max_7,NO2_rolling_mean_3,NO2_rolling_std_3,NO2_rolling_min_3,NO2_rolling_max_3,NO2_rolling_mean_7,NO2_rolling_std_7,NO2_rolling_min_7,NO2_rolling_max_7,SO2_rolling_mean_3,SO2_rolling_std_3,SO2_rolling_min_3,SO2_rolling_max_3,SO2_rolling_mean_7,SO2_rolling_std_7,SO2_rolling_min_7,SO2_rolling_max_7,CO_rolling_mean_3,CO_rolling_std_3,CO_rolling_min_3,CO_rolling_max_3,CO_rolling_mean_7,CO_rolling_std_7,CO_rolling_min_7,CO_rolling_max_7,O3_rolling_mean_3,O3_rolling_std_3,O3_rolling_min_3,O3_rolling_max_3,O3_rolling_mean_7,O3_rolling_std_7,O3_rolling_min_7,O3_rolling_max_7,AQI_rolling_mean_3,AQI_rolling_std_3,AQI_rolling_min_3,AQI_rolling_max_3,AQI_rolling_mean_7,AQI_rolling_std_7,AQI_rolling_min_7,AQI_rolling_max_7,AQI_lag_1,AQI_lag_2,AQI_lag_3,AQI_lag_4,AQI_lag_5,AQI_lag_6,AQI_lag_7,PM2.5_lag_1,PM2.5_lag_2,PM2.5_lag_3,PM2.5_lag_4,PM2.5_lag_5,PM2.5_lag_6,PM2.5_lag_7,PM10_lag_1,PM10_lag_2,PM10_lag_3,PM10_lag_4,PM10_lag_5,PM10_lag_6,PM10_lag_7,NO2_lag_1,NO2_lag_2,NO2_lag_3,NO2_lag_4,NO2_lag_5,NO2_lag_6,NO2_lag_7,SO2_lag_1,SO2_lag_2,SO2_lag_3,SO2_lag_4,SO2_lag_5,SO2_lag_6,SO2_lag_7,CO_lag_1,CO_lag_2,CO_lag_3,CO_lag_4,CO_lag_5,CO_lag_6,CO_lag_7,O3_lag_1,O3_lag_2,O3_lag_3,O3_lag_4,O3_lag_5,O3_lag_6,O3_lag_7
2021-03-09,0,157.38,323.11,38.29,3.27,1.52,32.2,297,Delhi,2021,3,9,1,68,10,1,1.0,6.123233995736766e-17,0.9680771188662043,-0.2506525322587204,129.76333333333332,24.634918983697204,110.05,157.38,131.30857142857144,22.07080381301021,100.87,157.94,271.1766666666667,46.55409469996516,233.19,323.11,286.1985714285714,39.743662148226605,233.19,343.04,38.28333333333333,5.610002970884301,32.67,43.89,36.25428571428572,5.328379544611306,27.87,43.89,4.656666666666666,1.5820977635194704,3.27,6.38,6.54,2.685336726247439,3.27,10.91,1.2833333333333334,0.3592121007612815,0.87,1.52,1.1985714285714286,0.47747350961174,0.53,1.96,39.13,6.001574793335549,32.2,42.61,42.51142857142857,7.955541943767734,32.2,58.17,258.0,31.511902513177553,227.0,290.0,246.14285714285714,34.94962360993583,187.0,290.0,227.0,257.0,290.0,276.0,259.0,227.0,187.0,110.05,121.86,139.43,157.94,131.63,100.87,97.62,233.19,257.23,309.98,343.04,264.11,272.73,247.38,43.89,32.67,34.06,40.72,36.28,27.87,32.72,4.32,6.38,4.88,7.16,10.91,8.86,5.71,1.46,0.87,1.05,1.96,1.0,0.53,0.72,42.61,42.58,43.07,41.65,37.3,58.17,43.21
2021-03-10,0,91.85,192.7,39.4,3.58,0.74,26.03,205,Delhi,2021,3,10,2,69,10,1,1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344,119.75999999999998,33.82688723486081,91.85,157.38,130.02,24.295306817024123,91.85,157.94,249.66666666666666,66.74805190665361,192.7,323.11,274.7657142857143,53.42122077013431,192.7,343.04,40.526666666666664,2.96513630940141,38.29,43.89,37.901428571428575,3.8935306538390666,32.67,43.89,3.723333333333333,0.5394750534856123,3.27,4.32,5.785714285714286,2.6665449376978216,3.27,10.91,1.2400000000000002,0.43405068828421384,0.74,1.52,1.2285714285714284,0.4329907070376366,0.74,1.96,33.61333333333334,8.379870722948782,26.03,42.61,37.92,6.565338275113221,26.03,43.07,260.3333333333333,35.118845842842546,227.0,297.0,261.85714285714283,27.95489564416551,227.0,297.0,297.0,227.0,257.0,290.0,276.0,259.0,227.0,157.38,110.05,121.86,139.43,157.94,131.63,100.87,323.11,233.19,257.23,309.98,343.04,264.11,272.73,38.29,43.89,32.67,34.06,40.72,36.28,27.87,3.27,4.32,6.38,4.88,7.16,10.91,8.86,1.52,1.46,0.87,1.05,1.96,1.0,0.53,32.2,42.61,42.58,43.07,41.65,37.3,58.17
2021-03-12,0,85.57,207.14,50.96,4.43,1.16,25.73,203,Delhi,2021,3,12,4,71,10,1,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791,111.59999999999998,39.77079204642507,85.57,157.38,123.43999999999998,29.472323740531095,85.57,157.94,240.98333333333332,71.48930292941263,192.7,323.11,266.6271428571428,59.32818265498161,192.7,343.04,42.88333333333333,7.016582739006972,38.29,50.96,39.99857142857143,6.165342457564788,32.67,50.96,3.76,0.6005830500438475,3.27,4.43,4.86,1.4285073795165726,3.27,7.16,1.1400000000000003,0.3903844259188623,0.74,1.52,1.2514285714285713,0.42302200775801146,0.74,1.96,27.986666666666668,3.651935559855121,25.73,32.2,36.26714285714286,8.038554418728351,25.73,43.07,243.0,48.041648597857325,205.0,297.0,258.7142857142857,33.2601577753036,205.0,297.0,205.0,297.0,227.0,257.0,290.0,276.0,259.0,91.85,157.38,110.05,121.86,139.43,157.94,131.63,192.7,323.11,233.19,257.23,309.98,343.04,264.11,39.4,38.29,43.89,32.67,34.06,40.72,36.28,3.58,3.27,4.32,6.38,4.88,7.16,10.91,0.74,1.52,1.46,0.87,1.05,1.96,1.0,26.03,32.2,42.61,42.58,43.07,41.65,37.3
2021-03-13,0,138.97,245.6,42.87,4.24,1.23,26.71,236,Delhi,2021,3,13,5,72,10,1,1.0,6.123233995736766e-17,0.48530196253108104,-0.8743466161445821,105.46333333333331,29.187019946087673,85.57,138.97,120.73,26.492858786221486,85.57,157.38,215.14666666666665,27.34378418093081,192.7,245.6,252.70714285714286,48.93167130951959,192.7,323.11,44.410000000000004,5.9318715427761255,39.4,50.96,40.30571428571428,6.260098127939526,32.67,50.96,4.083333333333333,0.44613152021943697,3.58,4.43,4.442857142857142,1.0099622812381557,3.27,6.38,1.0433333333333337,0.26501572280401203,0.74,1.23,1.147142857142857,0.2875015527908378,0.74,1.52,26.156666666666666,0.5021288015383947,25.73,26.71,34.13285714285714,8.348530238482523,25.73,43.07,235.0,53.70288632839027,203.0,297.0,250.71428571428572,39.35612737433339,203.0,297.0,203.0,205.0,297.0,227.0,257.0,290.0,276.0,85.57,91.85,157.38,110.05,121.86,139.43,157.94,207.14,192.7,323.11,233.19,257.23,309.98,343.04,50.96,39.4,38.29,43.89,32.67,34.06,40.72,4.43,3.58,3.27,4.32,6.38,4.88,7.16,1.16,0.74,1.52,1.46,0.87,1.05,1.96,25.73,26.03,32.2,42.61,42.58,43.07,41.65
2021-03-15,0,126.93,265.71,40.58,3.79,0.86,28.14,219,Delhi,2021,3,15,0,74,11,1,1.0,6.123233995736766e-17,0.10116832198743272,-0.994869323391895,117.15666666666664,28.009436505101668,85.57,138.97,118.94428571428571,25.42196547420036,85.57,157.38,239.48333333333335,29.760232413966836,207.14,265.71,246.38285714285712,42.76830746954489,192.7,323.11,44.803333333333335,5.453387326545817,40.58,50.96,41.237142857142864,5.629185004023864,32.67,50.96,4.153333333333333,0.3286842456420849,3.79,4.43,4.2871428571428565,1.015344182789156,3.27,6.38,1.0833333333333335,0.19655363983740667,0.86,1.23,1.1199999999999999,0.3065398288423002,0.74,1.52,26.86,1.2119818480493147,25.73,28.14,32.0,7.554093812849639,25.73,42.61,214.66666666666666,18.502252115170734,203.0,236.0,245.0,37.95172372018596,203.0,297.0,236.0,203.0,205.0,297.0,227.0,257.0,290.0,138.97,85.57,91.85,157.38,110.05,121.86,139.43,245.6,207.14,192.7,323.11,233.19,257.23,309.98,42.87,50.96,39.4,38.29,43.89,32.67,34.06,4.24,4.43,3.58,3.27,4.32,6.38,4.88,1.23,1.16,0.74,1.52,1.46,0.87,1.05,26.71,25.73,26.03,32.2,42.61,42.58,43.07
2021-03-16,0,146.41,391.08,39.3,3.5,0.86,20.61,277,Delhi,2021,3,16,1,75,11,1,1.0,6.123233995736766e-17,-0.10116832198743204,-0.9948693233918952,137.43666666666664,9.830103424345326,126.93,146.41,122.45142857142858,27.499762682958806,85.57,157.38,300.7966666666667,78.83154973317045,245.6,391.08,265.5042857142857,69.80325705322137,192.7,391.08,40.916666666666664,1.808655117298637,39.3,42.87,42.18428571428571,4.3627852615156915,38.29,50.96,3.8433333333333337,0.37287173844809524,3.5,4.24,3.8757142857142854,0.4546374798619293,3.27,4.43,0.9833333333333335,0.2136195996001605,0.86,1.23,1.1185714285714285,0.3079192844144156,0.74,1.52,25.153333333333332,3.999079060650642,20.61,28.14,28.861428571428572,6.966913301626536,20.61,42.61,219.33333333333334,16.502525059315616,203.0,236.0,234.85714285714286,33.097978646379325,203.0,297.0,219.0,236.0,203.0,205.0,297.0,227.0,257.0,126.93,138.97,85.57,91.85,157.38,110.05,121.86,265.71,245.6,207.14,192.7,323.11,233.19,257.23,40.58,42.87,50.96,39.4,38.29,43.89,32.67,3.79,4.24,4.43,3.58,3.27,4.32,6.38,0.86,1.23,1.16,0.74,1.52,1.46,0.87,28.14,26.71,25.73,26.03,32.2,42.61,42.58
2021-03-17,0,138.5,358.46,40.96,4.95,0.78,20.82,352,Delhi,2021,3,17,2,76,11,1,1.0,6.123233995736766e-17,-0.2993631229733582,-0.9541392564000488,137.27999999999997,9.797137336997595,126.93,146.41,126.51571428571427,27.46377605570838,85.57,157.38,338.4166666666667,65.04391311516652,265.71,391.08,283.4,75.92729395063851,192.7,391.08,40.28,0.8697125962047543,39.3,40.96,41.76571428571429,4.312121895088143,38.29,50.96,4.08,0.7672678802087136,3.5,4.95,3.9657142857142853,0.5972396822844297,3.27,4.95,0.8333333333333336,0.046188021535163465,0.78,0.86,1.0214285714285716,0.2889307051542851,0.74,1.52,23.19,4.28811147243179,20.61,28.14,25.74857142857143,4.0628291808025505,20.61,32.2,244.0,29.816103031751258,219.0,277.0,237.71428571428572,36.058814390355195,203.0,297.0,277.0,219.0,236.0,203.0,205.0,297.0,227.0,146.41,126.93,138.97,85.57,91.85,157.38,110.05,391.08,265.71,245.6,207.14,192.7,323.11,233.19,39.3,40.58,42.87,50.96,39.4,38.29,43.89,3.5,3.79,4.24,4.43,3.58,3.27,4.32,0.86,0.86,1.23,1.16,0.74,1.52,1.46,20.61,28.14,26.71,25.73,26.03,32.2,42.61
2021-03-18,0,152.31,380.31,41.81,4.93,1.03,20.78,313,Delhi,2021,3,18,3,77,11,1,1.0,6.123233995736766e-17,-0.4853019625310808,-0.8743466161445822,145.73999999999998,6.929336187543056,138.5,152.31,125.79142857142857,26.566341128435184,85.57,152.31,376.6166666666666,16.620668859385034,358.46,391.08,291.57142857142856,83.60321174623445,192.7,391.08,40.69,1.2765970390053445,39.3,41.81,42.26857142857143,4.035626463435912,39.3,50.96,4.46,0.8314445261110175,3.5,4.95,4.202857142857143,0.6044753726914316,3.5,4.95,0.8900000000000002,0.12767145334803495,0.78,1.03,0.9514285714285714,0.19065051546643944,0.74,1.23,20.736666666666668,0.11150485789653589,20.61,20.82,24.11714285714286,3.2525462552985918,20.61,28.14,282.6666666666667,66.68083182844481,219.0,352.0,255.57142857142858,55.551349047096714,203.0,352.0,352.0,277.0,219.0,236.0,203.0,205.0,297.0,138.5,146.41,126.93,138.97,85.57,91.85,157.38,358.46,391.08,265.71,245.6,207.14,192.7,323.11,40.96,39.3,40.58,42.87,50.96,39.4,38.29,4.95,3.5,3.79,4.24,4.43,3.58,3.27,0.78,0.86,0.86,1.23,1.16,0.74,1.52,20.82,20.61,28.14,26.71,25.73,26.03,32.2
2021-03-19,0,114.38,311.33,42.18,4.77,0.76,27.42,298,Delhi,2021,3,19,4,78,11,1,1.0,6.123233995736766e-17,-0.651372482722222,-0.7587581226927911,135.0633333333333,19.19711523467329,114.38,152.31,129.01000000000002,22.877604041216205,85.57,152.31,350.03333333333336,35.25360454383823,311.33,380.31,308.5185714285714,71.3458528177056,207.14,391.08,41.65,0.6255397669190949,40.96,42.18,42.66571428571429,3.838245506925247,39.3,50.96,4.883333333333333,0.09865765724620693,4.77,4.95,4.372857142857143,0.5662365314281469,3.5,4.95,0.8566666666666669,0.15044378795195484,0.76,1.03,0.9542857142857143,0.18707014217998047,0.76,1.23,23.00666666666667,3.8221111094962272,20.78,27.42,24.315714285714286,3.426567072853187,20.61,28.14,314.0,37.50999866702216,277.0,352.0,257.85714285714283,57.82279991903006,203.0,352.0,313.0,352.0,277.0,219.0,236.0,203.0,205.0,152.31,138.5,146.41,126.93,138.97,85.57,91.85,380.31,358.46,391.08,265.71,245.6,207.14,192.7,41.81,40.96,39.3,40.58,42.87,50.96,39.4,4.93,4.95,3.5,3.79,4.24,4.43,3.58,1.03,0.78,0.86,0.86,1.23,1.16,0.74,20.78,20.82,20.61,28.14,26.71,25.73,26.03
2021-03-20,0,145.03,284.59,54.15,5.57,1.04,17.7,264,Delhi,2021,3,20,5,79,11,1,1.0,6.123233995736766e-17,-0.7907757369376986,-0.6121059825476627,137.23999999999998,20.129190247001798,114.38,152.31,137.50428571428571,12.941182142219427,114.38,152.31,325.41,49.3889096862848,284.59,380.31,319.5828571428571,57.70531047609789,245.6,391.08,46.046666666666674,7.020130578082611,41.81,54.15,43.121428571428574,5.0005447322317655,39.3,54.15,5.09,0.42332020977030804,4.77,5.57,4.535714285714286,0.7266328082981168,3.5,5.57,0.9433333333333337,0.15885003409924994,0.76,1.04,0.9371428571428572,0.16977576247453444,0.76,1.23,21.96666666666667,4.967467496958034,17.7,27.42,23.16857142857143,4.143349806502869,17.7,28.14,321.0,27.87471972953278,298.0,352.0,271.14285714285717,54.22615780669126,203.0,352.0,298.0,313.0,352.0,277.0,219.0,236.0,203.0,114.38,152.31,138.5,146.41,126.93,138.97,85.57,311.33,380.31,358.46,391.08,265.71,245.6,207.14,42.18,41.81,40.96,39.3,40.58,42.87,50.96,4.77,4.93,4.95,3.5,3.79,4.24,4.43,0.76,1.03,0.78,0.86,0.86,1.23,1.16,27.42,20.78,20.82,20.61,28.14,26.71,25.73
2021-03-22,0,85.87,328.0,13.09,8.61,0.73,18.14,283,Delhi,2021,3,22,0,81,12,1,1.0,6.123233995736766e-17,-0.9680771188662041,-0.2506525322587213,115.09333333333332,29.586450164447278,85.87,145.03,129.91857142857143,23.330933992285566,85.87,152.31,307.97333333333336,21.898799814906003,284.59,328.0,331.3542857142857,47.62148774700439,265.71,391.08,36.473333333333336,21.116473032524404,13.09,54.15,38.86714285714286,12.417484600736467,13.09,54.15,6.316666666666666,2.025964790743737,4.77,8.61,5.159999999999999,1.680882704612858,3.5,8.61,0.8433333333333336,0.17097758137642707,0.73,1.04,0.8657142857142857,0.1254136014496491,0.73,1.04,21.086666666666666,5.489237955612285,17.7,27.42,21.944285714285716,4.188412018664708,17.7,28.14,291.6666666666667,25.106440076867486,264.0,313.0,279.85714285714283,45.67796175921365,219.0,352.0,264.0,298.0,313.0,352.0,277.0,219.0,236.0,145.03,114.38,152.31,138.5,146.41,126.93,138.97,284.59,311.33,380.31,358.46,391.08,265.71,245.6,54.15,42.18,41.81,40.96,39.3,40.58,42.87,5.57,4.77,4.93,4.95,3.5,3.79,4.24,1.04,0.76,1.03,0.78,0.86,0.86,1.23,17.7,27.42,20.78,20.82,20.61,28.14,26.71
2021-03-23,0,75.4,281.04,105.4,6.32,1.75,17.33,232,Delhi,2021,3,23,1,82,12,1,1.0,6.123233995736766e-17,-0.9987165071710528,-0.05064916883871355,102.09999999999998,37.54522472965087,75.4,145.03,122.55714285714286,31.22499944717689,75.4,152.31,297.8766666666667,26.147887741332497,281.04,328.0,333.5442857142857,44.33888243109075,281.04,391.08,57.54666666666666,46.24864358371314,13.09,105.4,48.12714285714286,28.132476910909578,13.09,105.4,6.833333333333333,1.5836771556517808,5.57,8.61,5.521428571428571,1.6076113602840258,3.5,8.61,1.1733333333333336,0.522908532473255,0.73,1.75,0.9928571428571429,0.3566377380346564,0.73,1.75,17.723333333333333,0.4055038018744426,17.33,18.14,20.400000000000002,3.4512751266741586,17.33,27.42,281.6666666666667,17.039170558842883,264.0,298.0,286.57142857142856,41.411983542839096,219.0,352.0,283.0,264.0,298.0,313.0,352.0,277.0,219.0,85.87,145.03,114.38,152.31,138.5,146.41,126.93,328.0,284.59,311.33,380.31,358.46,391.08,265.71,13.09,54.15,42.18,41.81,40.96,39.3,40.58,8.61,5.57,4.77,4.93,4.95,3.5,3.79,0.73,1.04,0.76,1.03,0.78,0.86,0.86,18.14,17.7,27.42,20.78,20.82,20.61,28.14
2021-03-24,0,90.99,181.2,69.97,6.43,0.88,37.66,177,Delhi,2021,3,24,2,83,12,1,1.0,6.123233995736766e-17,-0.9884683243281114,0.15142777750457667,84.08666666666664,7.946523348818515,75.4,90.99,114.63999999999999,31.194981433985102,75.4,152.31,263.41333333333336,74.97055777659203,181.2,328.0,303.56142857142856,65.06565899883269,181.2,380.31,62.81999999999999,46.56850759902015,13.09,105.4,52.50857142857143,28.906259661517097,13.09,105.4,7.12,1.2915494570476127,6.32,8.61,5.9399999999999995,1.3551998622589352,4.77,8.61,1.1200000000000003,0.5507267925205744,0.73,1.75,0.9957142857142857,0.3554741970409453,0.73,1.75,24.376666666666665,11.510831131301266,17.33,37.66,22.835714285714285,7.391463222625699,17.33,37.66,259.6666666666667,25.774664562964514,232.0,283.0,288.42857142857144,38.03006329584147,232.0,352.0,232.0,283.0,264.0,298.0,313.0,352.0,277.0,75.4,85.87,145.03,114.38,152.31,138.5,146.41,281.04,328.0,284.59,311.33,380.31,358.46,391.08,105.4,13.09,54.15,42.18,41.81,40.96,39.3,6.32,8.61,5.57,4.77,4.93,4.95,3.5,1.75,0.73,1.04,0.76,1.03,0.78,0.86,17.33,18.14,17.7,27.42,20.78,20.82,20.61
2021-03-25,0,83.85,208.21,8.58,8.25,0.53,19.28,194,Delhi,2021,3,25,3,84,12,1,1.0,6.123233995736766e-17,-0.9377521321470804,0.3473052528448203,83.41333333333331,7.804167689979356,75.4,90.99,106.83285714285715,31.06666311567542,75.4,152.31,223.48333333333335,51.64264161846604,181.2,281.04,282.09714285714284,68.62248506971208,181.2,380.31,61.31666666666666,48.98661279710336,8.58,105.4,47.88285714285714,33.31666335548715,8.58,105.4,7.0,1.0839280418920727,6.32,8.25,6.411428571428571,1.5176564012914524,4.77,8.61,1.0533333333333335,0.6281984824347581,0.53,1.75,0.96,0.39149286924114807,0.53,1.75,24.756666666666664,11.21706883875348,17.33,37.66,22.615714285714287,7.4837999642402,17.33,37.66,230.66666666666666,53.0125771240499,177.0,283.0,274.14285714285717,57.05970139958249,177.0,352.0,177.0,232.0,283.0,264.0,298.0,313.0,352.0,90.99,75.4,85.87,145.03,114.38,152.31,138.5,181.2,281.04,328.0,284.59,311.33,380.31,358.46,69.97,105.4,13.09,54.15,42.18,41.81,40.96,6.43,6.32,8.61,5.57,4.77,4.93,4.95,0.88,1.75,0.73,1.04,0.76,1.03,0.78,37.66,17.33,18.14,17.7,27.42,20.78,20.82
2021-03-26,0,110.6,228.02,12.28,14.86,0.7,22.46,221,Delhi,2021,3,26,4,85,12,1,1.0,6.123233995736766e-17,-0.8486442574947509,0.5289640103269624,95.14666666666665,13.850957848947463,83.85,110.6,100.87428571428572,24.11194092639801,75.4,145.03,205.81000000000003,23.502087141357972,181.2,228.02,260.34142857142854,55.1054550925077,181.2,328.0,30.276666666666667,34.425180222234566,8.58,69.97,43.66428571428572,35.97709866806149,8.58,105.4,9.846666666666666,4.436015479383872,6.43,14.86,7.829999999999999,3.389124764104537,4.77,14.86,0.7033333333333336,0.17502380790433264,0.53,0.88,0.9128571428571429,0.4014023038347058,0.53,1.75,26.46666666666667,9.823244542071338,19.28,37.66,22.85571428571429,7.441939391365776,17.33,37.66,201.0,28.160255680657535,177.0,232.0,251.57142857142858,52.16913884298873,177.0,313.0,194.0,177.0,232.0,283.0,264.0,298.0,313.0,83.85,90.99,75.4,85.87,145.03,114.38,152.31,208.21,181.2,281.04,328.0,284.59,311.33,380.31,8.58,69.97,105.4,13.09,54.15,42.18,41.81,8.25,6.43,6.32,8.61,5.57,4.77,4.93,0.53,0.88,1.75,0.73,1.04,0.76,1.03,19.28,37.66,17.33,18.14,17.7,27.42,20.78
2021-03-27,0,166.83,307.27,13.77,23.44,0.85,27.62,268,Delhi,2021,3,27,5,86,12,1,1.0,6.123233995736766e-17,-0.72479278722912,0.6889669190756865,120.42666666666663,42.3537794456802,83.85,166.83,108.36714285714285,34.79239797919752,75.4,166.83,247.83333333333334,52.418002950640165,208.21,307.27,259.76142857142855,54.49735266615296,181.2,328.0,11.543333333333331,2.6722711938218078,8.58,13.77,39.605714285714285,37.73210607124167,8.58,105.4,15.516666666666666,7.616261112470695,8.25,23.44,10.497142857142858,6.499101769438895,5.57,23.44,0.6933333333333337,0.16010413278030247,0.53,0.85,0.9257142857142858,0.39710859735749626,0.53,1.75,23.12,4.208990377751073,19.28,27.62,22.884285714285713,7.462738231022285,17.33,37.66,197.33333333333334,22.188585654190266,177.0,221.0,238.42857142857142,45.243257850782214,177.0,298.0,221.0,194.0,177.0,232.0,283.0,264.0,298.0,110.6,83.85,90.99,75.4,85.87,145.03,114.38,228.02,208.21,181.2,281.04,328.0,284.59,311.33,12.28,8.58,69.97,105.4,13.09,54.15,42.18,14.86,8.25,6.43,6.32,8.61,5.57,4.77,0.7,0.53,0.88,1.75,0.73,1.04,0.76,22.46,19.28,37.66,17.33,18.14,17.7,27.42
2021-03-30,0,71.45,378.18,4.43,8.69,0.57,40.79,248,Delhi,2021,3,30,1,89,13,1,1.0,6.123233995736766e-17,-0.20129852008866114,0.9795299412524943,116.29333333333331,47.944203334014446,71.45,166.83,97.85571428571428,32.935151362003914,71.45,166.83,304.49,75.11859090797695,228.02,378.18,273.13142857142856,70.68117439803696,181.2,378.18,10.16,5.017937823448642,4.43,13.77,32.502857142857145,39.1895214371928,4.43,105.4,15.663333333333334,7.407741446171927,8.69,23.44,10.942857142857141,6.2052174667390805,6.32,23.44,0.7066666666666669,0.14011899704655592,0.57,0.85,0.8585714285714285,0.41394156477408617,0.53,1.75,30.290000000000003,9.45219022237708,22.46,40.79,26.18285714285714,9.589304309638779,17.33,40.79,227.66666666666666,37.44774136491196,194.0,268.0,234.14285714285714,39.74681778217608,177.0,283.0,268.0,221.0,194.0,177.0,232.0,283.0,264.0,166.83,110.6,83.85,90.99,75.4,85.87,145.03,307.27,228.02,208.21,181.2,281.04,328.0,284.59,13.77,12.28,8.58,69.97,105.4,13.09,54.15,23.44,14.86,8.25,6.43,6.32,8.61,5.57,0.85,0.7,0.53,0.88,1.75,0.73,1.04,27.62,22.46,19.28,37.66,17.33,18.14,17.7
2021-03-31,0,67.01,293.43,40.76,16.02,0.49,58.43,152,Delhi,2021,3,31,2,90,13,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,101.76333333333332,56.39310005074486,67.01,166.83,95.16142857142857,34.79782484992026,67.01,166.83,326.29333333333335,45.464887917307514,293.43,378.18,268.1928571428572,67.33710708425328,181.2,378.18,19.653333333333332,18.866039153286252,4.43,40.76,36.455714285714286,38.29024543193866,4.43,105.4,16.05,7.375045762569885,8.69,23.44,12.001428571428571,6.37075984105357,6.32,23.44,0.6366666666666668,0.18903262505010263,0.49,0.85,0.8242857142857142,0.4357314594585806,0.49,1.75,42.28,15.458948864654433,27.62,58.43,31.93857142857143,14.691389120355979,17.33,58.43,245.66666666666666,23.586719427112765,221.0,268.0,231.85714285714286,38.1725406168209,177.0,283.0,248.0,268.0,221.0,194.0,177.0,232.0,283.0,71.45,166.83,110.6,83.85,90.99,75.4,85.87,378.18,307.27,228.02,208.21,181.2,281.04,328.0,4.43,13.77,12.28,8.58,69.97,105.4,13.09,8.69,23.44,14.86,8.25,6.43,6.32,8.61,0.57,0.85,0.7,0.53,0.88,1.75,0.73,40.79,27.62,22.46,19.28,37.66,17.33,18.14
2021-04-01,0,62.95,278.87,40.55,28.06,0.88,62.68,231,Delhi,2021,4,1,3,91,13,2,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945,67.13666666666666,4.251415450566393,62.95,71.45,93.38285714285715,36.263504479612436,62.95,166.83,316.82666666666665,53.62995462736598,278.87,378.18,267.8828571428571,67.27306982596771,181.2,378.18,28.580000000000002,20.914777072682284,4.43,40.76,27.191428571428567,24.012208997765807,4.43,69.97,17.59,9.779974437594404,8.69,28.06,15.107142857142858,8.181282935835334,6.43,28.06,0.6466666666666668,0.20599352740640348,0.49,0.88,0.7000000000000001,0.17185265006200262,0.49,0.88,53.96666666666667,11.607499012850857,40.79,62.68,38.417142857142856,16.99432916621081,19.28,62.68,222.66666666666666,62.01075175591196,152.0,268.0,213.14285714285714,40.93258103853423,152.0,268.0,152.0,248.0,268.0,221.0,194.0,177.0,232.0,67.01,71.45,166.83,110.6,83.85,90.99,75.4,293.43,378.18,307.27,228.02,208.21,181.2,281.04,40.76,4.43,13.77,12.28,8.58,69.97,105.4,16.02,8.69,23.44,14.86,8.25,6.43,6.32,0.49,0.57,0.85,0.7,0.53,0.88,1.75,58.43,40.79,27.62,22.46,19.28,37.66,17.33
2021-04-03,0,69.14,189.48,69.28,17.71,1.4,43.44,159,Delhi,2021,4,3,5,93,13,2,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,66.36666666666666,3.1447469426512775,62.95,69.14,90.26142857142858,37.42556542818107,62.95,166.83,253.92666666666665,56.285238147611416,189.48,293.43,269.0657142857143,65.54552078699274,189.48,378.18,50.196666666666665,16.52698500432944,40.55,69.28,27.092857142857138,23.80787944797957,4.43,69.28,20.596666666666668,6.518437951943189,16.02,28.06,16.71857142857143,7.244601273986551,8.25,28.06,0.9233333333333335,0.4565449959569515,0.49,1.4,0.7742857142857142,0.3152172342399835,0.49,1.4,54.85,10.107259767117904,43.44,62.68,39.24285714285714,17.091550265443743,19.28,62.68,210.33333333333334,51.22824741617985,152.0,248.0,213.0,40.857475856118604,152.0,268.0,231.0,152.0,248.0,268.0,221.0,194.0,177.0,62.95,67.01,71.45,166.83,110.6,83.85,90.99,278.87,293.43,378.18,307.27,228.02,208.21,181.2,40.55,40.76,4.43,13.77,12.28,8.58,69.97,28.06,16.02,8.69,23.44,14.86,8.25,6.43,0.88,0.49,0.57,0.85,0.7,0.53,0.88,62.68,58.43,40.79,27.62,22.46,19.28,37.66
